Local time,Open_eurusd,High_eurusd,Low_eurusd,Close_eurusd,Volume_eurusd,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
05.08.2021 00:00:00.000 GMT+0300,1.18364,1.18572,1.1828,1.18321,52567975281,3,4,0.19,-0.54,0.1,4263.135,15744.66992
06.08.2021 00:00:00.000 GMT+0300,1.1832,1.18357,1.17543,1.17596,56752059387,3,4,0.19,-0.54,0.1,4331.89,15761.4502
07.08.2021 00:00:00.000 GMT+0300,1.17596,1.17596,1.17596,1.17596,0,3,4,0.19,-0.54,0.1,4320.82,15761.4502
08.08.2021 00:00:00.000 GMT+0300,1.17596,1.17596,1.17596,1.17596,0,3,4,0.19,-0.54,0.1,4320.82,15761.4502
09.08.2021 00:00:00.000 GMT+0300,1.1758,1.17689,1.17348,1.17359,51570229919,3,4,0.19,-0.54,0.1,4473.21,15745.41016
10.08.2021 00:00:00.000 GMT+0300,1.17359,1.17427,1.17095,1.17185,76856639908,3,4,0.19,-0.54,0.1,4414.045,15770.70996
11.08.2021 00:00:00.000 GMT+0300,1.17185,1.17541,1.17059,1.17381,58849660309,3,4,0.19,-0.54,0.1,4574.7,15826.08984
12.08.2021 00:00:00.000 GMT+0300,1.17381,1.17481,1.17236,1.17291,47023990295,3,4,0.19,-0.54,0.1,4581.02,15937.50977
13.08.2021 00:00:00.000 GMT+0300,1.17287,1.18045,1.17283,1.17933,45321499817,3,4,0.19,-0.54,0.1,4468,15977.44043
14.08.2021 00:00:00.000 GMT+0300,1.17933,1.17933,1.17933,1.17933,0,3,4,0.19,-0.54,0.1,4468,15977.44043
15.08.2021 00:00:00.000 GMT+0300,1.17933,1.17933,1.17933,1.17933,0,3,4,0.19,-0.54,0.1,4468,15977.44043
16.08.2021 00:00:00.000 GMT+0300,1.17934,1.18007,1.17672,1.17764,44291990021,3,4,0.19,-0.54,0.1,4479.71,15925.73047
17.08.2021 00:00:00.000 GMT+0300,1.17763,1.17846,1.17079,1.17086,58819289795,3,4,0.19,-0.54,0.1,4448.08,15921.9502
18.08.2021 00:00:00.000 GMT+0300,1.17088,1.17427,1.16936,1.17089,59729429932,3,4,0.19,-0.54,0.09,4400.27,15965.96973
19.08.2021 00:00:00.000 GMT+0300,1.17088,1.17166,1.16656,1.16753,64180019836,3,4,0.19,-0.54,0.09,4405.8,15765.80957
20.08.2021 00:00:00.000 GMT+0300,1.16753,1.17044,1.16638,1.16951,51564875000,3,4,0.19,-0.54,0.09,4441.67,15808.04004
21.08.2021 00:00:00.000 GMT+0300,1.16951,1.16951,1.16951,1.16951,0,3,4,0.19,-0.54,0.09,4441.67,15808.04004
22.08.2021 00:00:00.000 GMT+0300,1.16951,1.16951,1.16951,1.16951,0,3,4,0.19,-0.54,0.09,4441.67,15808.04004
23.08.2021 00:00:00.000 GMT+0300,1.16935,1.17501,1.16925,1.17439,57461829742,3,4,0.19,-0.54,0.09,4479.53,15852.79004
24.08.2021 00:00:00.000 GMT+0300,1.17439,1.1765,1.17272,1.17541,47464169891,3,4,0.19,-0.54,0.09,4486.23,15905.84961
25.08.2021 00:00:00.000 GMT+0300,1.17541,1.17745,1.1726,1.17711,58417755219,3,4,0.19,-0.54,0.09,4496.19,15860.66016
26.08.2021 00:00:00.000 GMT+0300,1.1771,1.17789,1.17458,1.17513,65088209839,3,4,0.19,-0.54,0.09,4470,15793.62012
27.08.2021 00:00:00.000 GMT+0300,1.17515,1.18022,1.17348,1.1791,93344539185,3,4,0.19,-0.54,0.08,4509.37,15851.75
28.08.2021 00:00:00.000 GMT+0300,1.1791,1.1791,1.1791,1.1791,0,3,4,0.19,-0.54,0.08,4509.37,15851.75
29.08.2021 00:00:00.000 GMT+0300,1.1791,1.1791,1.1791,1.1791,0,3,4,0.19,-0.54,0.08,4509.37,15851.75
30.08.2021 00:00:00.000 GMT+0300,1.17937,1.18097,1.17827,1.17964,54170020264,3,4,0.19,-0.54,0.08,4528.79,15887.30957
31.08.2021 00:00:00.000 GMT+0300,1.17963,1.1845,1.17936,1.18079,66223859772,3,4,0.19,-0.54,0.06,4522.68,15835.08984
01.09.2021 00:00:00.000 GMT+0300,1.18082,1.18571,1.17935,1.1838,63610249817,3.4,4,0.36,-0.36,0.08,4523.385,15824.29004
02.09.2021 00:00:00.000 GMT+0300,1.18378,1.1876,1.18342,1.18744,50047195206,3.4,4,0.36,-0.36,0.08,4224.09,15840.58984
03.09.2021 00:00:00.000 GMT+0300,1.18743,1.1909,1.18655,1.18773,72552520035,3.4,4,0.36,-0.36,0.08,4205.435,15781.2002
04.09.2021 00:00:00.000 GMT+0300,1.18773,1.18773,1.18773,1.18773,0,3.4,4,0.36,-0.36,0.08,4128.8,15781.2002
05.09.2021 00:00:00.000 GMT+0300,1.18773,1.18773,1.18773,1.18773,0,3.4,4,0.36,-0.36,0.08,4128.8,15781.2002
06.09.2021 00:00:00.000 GMT+0300,1.1876,1.18862,1.18557,1.18683,41377530304,3.4,4,0.36,-0.36,0.08,4377.49,15932.12012
07.09.2021 00:00:00.000 GMT+0300,1.18679,1.18851,1.18374,1.18399,66778592468,3.4,4,0.36,-0.36,0.08,4444.79,15843.08984
08.09.2021 00:00:00.000 GMT+0300,1.18358,1.18511,1.18019,1.1814,79097187714,3.4,4,0.36,-0.36,0.08,4473.21,15610.28027
09.09.2021 00:00:00.000 GMT+0300,1.18139,1.18412,1.18051,1.18236,79552690491,3.4,4,0.36,-0.36,0.08,4493.28,15623.15039
10.09.2021 00:00:00.000 GMT+0300,1.18233,1.1851,1.18092,1.18101,67067065094,3.4,4,0.36,-0.36,0.08,4475.93,15609.80957
11.09.2021 00:00:00.000 GMT+0300,1.18101,1.18101,1.18101,1.18101,0,3.4,4,0.36,-0.36,0.08,4685.25,15609.80957
12.09.2021 00:00:00.000 GMT+0300,1.18101,1.18101,1.18101,1.18101,0,3.4,4,0.36,-0.36,0.08,4667.45,15609.80957
13.09.2021 00:00:00.000 GMT+0300,1.18111,1.18169,1.177,1.181,60555200256,3.4,4,0.36,-0.36,0.08,4468.73,15701.41992
14.09.2021 00:00:00.000 GMT+0300,1.18095,1.18458,1.18,1.18017,66750999664,3.4,4,0.36,-0.36,0.08,4443.05,15722.99023
15.09.2021 00:00:00.000 GMT+0300,1.18017,1.18318,1.17991,1.1816,71277818619,3.4,4,0.36,-0.36,0.08,4480.7,15616
16.09.2021 00:00:00.000 GMT+0300,1.18157,1.18204,1.17504,1.17633,66676440033,3.4,4,0.36,-0.36,0.08,4473.75,15651.75
17.09.2021 00:00:00.000 GMT+0300,1.17679,1.17888,1.17235,1.17239,71670777588,3.4,4,0.36,-0.36,0.08,4432.99,15490.16992
18.09.2021 00:00:00.000 GMT+0300,1.17239,1.17239,1.17239,1.17239,0,3.4,4,0.36,-0.36,0.08,4432.99,15490.16992
19.09.2021 00:00:00.000 GMT+0300,1.17239,1.17239,1.17239,1.17239,0,3.4,4,0.36,-0.36,0.08,4432.99,15490.16992
20.09.2021 00:00:00.000 GMT+0300,1.17288,1.17364,1.17001,1.17252,83124390167,3.4,4,0.36,-0.36,0.08,4357.73,15132.05957
21.09.2021 00:00:00.000 GMT+0300,1.17252,1.17486,1.17147,1.1724,71459436279,3.4,4,0.36,-0.36,0.08,4354.19,15348.53027
22.09.2021 00:00:00.000 GMT+0300,1.1724,1.17555,1.16843,1.16866,83732696716,3.4,4,0.36,-0.36,0.08,4395.64,15506.74023
23.09.2021 00:00:00.000 GMT+0300,1.16864,1.175,1.16834,1.17384,79637739777,3.4,4,0.36,-0.36,0.08,4448.98,15643.96973
24.09.2021 00:00:00.000 GMT+0300,1.17383,1.17476,1.17005,1.17181,58186109741,3.4,4,0.36,-0.36,0.08,4455.48,15531.75
25.09.2021 00:00:00.000 GMT+0300,1.17181,1.17181,1.17181,1.17181,0,3.4,4,0.36,-0.36,0.08,4455.48,15531.75
26.09.2021 00:00:00.000 GMT+0300,1.17181,1.17181,1.17181,1.17181,0,3.4,4,0.36,-0.36,0.08,4455.48,15531.75
27.09.2021 00:00:00.000 GMT+0300,1.17253,1.17261,1.16846,1.16949,1.13E+11,3.4,4,0.36,-0.36,0.08,4443.11,15573.87988
28.09.2021 00:00:00.000 GMT+0300,1.16944,1.17031,1.16682,1.16827,1.15E+11,3.4,4,0.36,-0.36,0.08,4352.63,15248.55957
29.09.2021 00:00:00.000 GMT+0300,1.16828,1.169,1.15894,1.15968,1.09E+11,3.4,4,0.36,-0.36,0.08,4359.46,15365.26953
30.09.2021 00:00:00.000 GMT+0300,1.15967,1.16096,1.15624,1.15752,1.01E+11,3.4,4,0.36,-0.36,0.06,4307.54,15260.69043
01.10.2021 00:00:00.000 GMT+0300,1.15744,1.16072,1.15628,1.15923,90981430603,4.1,4.6,0.58,-0.21,0.08,4332.29,15156.44043
02.10.2021 00:00:00.000 GMT+0300,1.15923,1.15923,1.15923,1.15923,0,4.1,4.6,0.58,-0.21,0.08,3909.88,15156.44043
03.10.2021 00:00:00.000 GMT+0300,1.15923,1.15923,1.15923,1.15923,0,4.1,4.6,0.58,-0.21,0.08,3898.81,15156.44043
04.10.2021 00:00:00.000 GMT+0300,1.15954,1.164,1.15876,1.16189,76445909912,4.1,4.6,0.58,-0.21,0.08,4099.635,15036.54981
05.10.2021 00:00:00.000 GMT+0300,1.16188,1.16218,1.15804,1.15966,71081154968,4.1,4.6,0.58,-0.21,0.08,4267.075,15194.49023
06.10.2021 00:00:00.000 GMT+0300,1.15963,1.16028,1.15291,1.15542,90993444733,4.1,4.6,0.58,-0.21,0.08,4301.365,14973.33008
07.10.2021 00:00:00.000 GMT+0300,1.15542,1.1572,1.15474,1.1553,57847745422,4.1,4.6,0.58,-0.21,0.08,4319.47,15250.86035
08.10.2021 00:00:00.000 GMT+0300,1.1553,1.15861,1.15413,1.15721,70206590546,4.1,4.6,0.58,-0.21,0.08,4414.045,15206.12988
09.10.2021 00:00:00.000 GMT+0300,1.15721,1.15721,1.15721,1.15721,0,4.1,4.6,0.58,-0.21,0.08,4458.58,15206.12988
10.10.2021 00:00:00.000 GMT+0300,1.15721,1.15721,1.15721,1.15721,0,4.1,4.6,0.58,-0.21,0.08,4458.58,15206.12988
11.10.2021 00:00:00.000 GMT+0300,1.15674,1.15867,1.15489,1.15513,53374520264,4.1,4.6,0.58,-0.21,0.08,4503.95,15199.13965
12.10.2021 00:00:00.000 GMT+0300,1.1551,1.15703,1.15242,1.15298,67222925110,4.1,4.6,0.58,-0.21,0.08,4531.335,15146.87012
13.10.2021 00:00:00.000 GMT+0300,1.15298,1.15972,1.15287,1.15939,76467480438,4.1,4.6,0.58,-0.21,0.08,4363.8,15249.37988
14.10.2021 00:00:00.000 GMT+0300,1.15907,1.16242,1.15839,1.15953,92693080505,4.1,4.6,0.58,-0.21,0.08,4438.26,15462.71973
15.10.2021 00:00:00.000 GMT+0300,1.15953,1.16185,1.15881,1.15983,94944699951,4.1,4.6,0.58,-0.21,0.08,4471.37,15587.36035
16.10.2021 00:00:00.000 GMT+0300,1.15983,1.15983,1.15983,1.15983,0,4.1,4.6,0.58,-0.21,0.08,4471.37,15587.36035
17.10.2021 00:00:00.000 GMT+0300,1.15983,1.15983,1.15983,1.15983,0,4.1,4.6,0.58,-0.21,0.08,4471.37,15587.36035
18.10.2021 00:00:00.000 GMT+0300,1.15903,1.16223,1.15717,1.16091,71256210297,4.1,4.6,0.58,-0.21,0.08,4486.46,15474.46973
19.10.2021 00:00:00.000 GMT+0300,1.16092,1.16693,1.16078,1.16312,60987579559,4.1,4.6,0.58,-0.21,0.08,4519.63,15515.83008
20.10.2021 00:00:00.000 GMT+0300,1.16308,1.16586,1.16168,1.16485,63574483978,4.1,4.6,0.58,-0.21,0.08,4536.19,15522.91992
21.10.2021 00:00:00.000 GMT+0300,1.16482,1.16674,1.16194,1.16215,74175189880,4.1,4.6,0.58,-0.21,0.08,4549.78,15472.55957
22.10.2021 00:00:00.000 GMT+0300,1.16212,1.16556,1.16198,1.16395,1.09E+11,4.1,4.6,0.58,-0.21,0.08,4544.9,15542.98047
23.10.2021 00:00:00.000 GMT+0300,1.16395,1.16395,1.16395,1.16395,0,4.1,4.6,0.58,-0.21,0.08,4544.9,15542.98047
24.10.2021 00:00:00.000 GMT+0300,1.16395,1.16395,1.16395,1.16395,0,4.1,4.6,0.58,-0.21,0.08,4544.9,15542.98047
25.10.2021 00:00:00.000 GMT+0300,1.16382,1.16649,1.15907,1.1608,74247830414,4.1,4.6,0.58,-0.21,0.08,4566.48,15599.23047
26.10.2021 00:00:00.000 GMT+0300,1.1608,1.16257,1.15848,1.15959,63656464020,4.1,4.6,0.58,-0.21,0.08,4574.79,15757.05957
27.10.2021 00:00:00.000 GMT+0300,1.15959,1.16259,1.15849,1.16027,80954822296,4.1,4.6,0.58,-0.21,0.08,4551.68,15705.80957
28.10.2021 00:00:00.000 GMT+0300,1.16027,1.16921,1.15821,1.16785,1.06E+11,4.1,4.6,0.58,-0.21,0.08,4596.42,15696.33008
29.10.2021 00:00:00.000 GMT+0300,1.1678,1.16899,1.1535,1.15529,1.01E+11,4.1,4.6,0.58,-0.21,0.07,4605.38,15688.76953
30.10.2021 00:00:00.000 GMT+0300,1.15529,1.15529,1.15529,1.15529,0,4.1,4.6,0.58,-0.21,0.07,4605.38,15688.76953
31.10.2021 00:00:00.000 GMT+0300,1.15529,1.15529,1.15529,1.15529,0,4.1,4.6,0.58,-0.21,0.07,4605.38,15688.76953
31.10.2021 23:00:00.000 GMT+0200,1.15576,1.1609,1.1546,1.16052,72276580261,4.9,4.6,0.58,-0.21,0.08,4206.64,15806.29004
01.11.2021 23:00:00.000 GMT+0200,1.16052,1.16133,1.15751,1.15783,76045925232,4.9,4.9,0.56,-0.31,0.08,4273.515,15954.4502
02.11.2021 23:00:00.000 GMT+0200,1.15782,1.16162,1.15622,1.16107,96938075287,4.9,4.9,0.56,-0.31,0.08,4299.955,15959.98047
03.11.2021 23:00:00.000 GMT+0200,1.16108,1.16164,1.15282,1.15532,85589688904,4.9,4.9,0.56,-0.31,0.08,4309.7,16029.65039
04.11.2021 23:00:00.000 GMT+0200,1.15525,1.15731,1.15132,1.15631,95485432861,4.9,4.9,0.56,-0.31,0.08,4424.815,16054.36035
05.11.2021 23:00:00.000 GMT+0200,1.15631,1.15631,1.15631,1.15631,0,4.9,4.9,0.56,-0.31,0.08,4247.44,16054.36035
06.11.2021 23:00:00.000 GMT+0200,1.15631,1.15631,1.15631,1.15631,0,4.9,4.9,0.56,-0.31,0.08,4247.44,16054.36035
08.11.2021 00:00:00.000 GMT+0200,1.15566,1.15949,1.15503,1.15844,63665205017,4.9,4.9,0.56,-0.31,0.08,4574.7,16046.51953
09.11.2021 00:00:00.000 GMT+0200,1.15836,1.16087,1.15698,1.15927,67441835632,4.9,4.9,0.56,-0.31,0.08,4566.475,16040.46973
10.11.2021 00:00:00.000 GMT+0200,1.15912,1.15952,1.14759,1.14781,1.03E+11,4.9,4.9,0.56,-0.31,0.08,4503.95,16067.83008
11.11.2021 00:00:00.000 GMT+0200,1.14778,1.14875,1.14428,1.14498,69002940002,4.9,4.9,0.56,-0.31,0.08,4649.27,16083.11035
12.11.2021 00:00:00.000 GMT+0200,1.14488,1.1462,1.14328,1.14413,71026625000,4.9,4.9,0.56,-0.31,0.08,4666.06,16094.07031
13.11.2021 00:00:00.000 GMT+0200,1.14413,1.14413,1.14413,1.14413,0,4.9,4.9,0.56,-0.31,0.08,4649.27,16094.07031
14.11.2021 00:00:00.000 GMT+0200,1.14413,1.14413,1.14413,1.14413,0,4.9,4.9,0.56,-0.31,0.08,4649.27,16094.07031
15.11.2021 00:00:00.000 GMT+0200,1.14473,1.14638,1.13562,1.1367,75323730408,4.9,4.9,0.56,-0.31,0.08,4682.8,16148.63965
16.11.2021 00:00:00.000 GMT+0200,1.13665,1.13856,1.13089,1.13196,90386544189,4.9,4.9,0.56,-0.31,0.08,4700.9,16247.86035
17.11.2021 00:00:00.000 GMT+0200,1.13188,1.13321,1.12635,1.13189,85789180054,4.9,4.9,0.56,-0.31,0.08,4688.67,16251.12988
18.11.2021 00:00:00.000 GMT+0200,1.13181,1.1374,1.13137,1.1369,78177424622,4.9,4.9,0.56,-0.31,0.08,4704.54,16221.73047
19.11.2021 00:00:00.000 GMT+0200,1.1369,1.13725,1.12499,1.12794,1.18E+11,4.9,4.9,0.56,-0.31,0.08,4697.96,16159.96973
20.11.2021 00:00:00.000 GMT+0200,1.12794,1.12794,1.12794,1.12794,0,4.9,4.9,0.56,-0.31,0.08,4697.96,16159.96973
21.11.2021 00:00:00.000 GMT+0200,1.12794,1.12794,1.12794,1.12794,0,4.9,4.9,0.56,-0.31,0.08,4697.96,16159.96973
22.11.2021 00:00:00.000 GMT+0200,1.12873,1.12907,1.12306,1.12356,97958910400,4.9,4.9,0.56,-0.31,0.08,4682.94,16115.69043
23.11.2021 00:00:00.000 GMT+0200,1.12356,1.1275,1.12259,1.12469,93819849792,4.9,4.9,0.56,-0.31,0.08,4690.7,15937
24.11.2021 00:00:00.000 GMT+0200,1.12465,1.12552,1.11859,1.11962,1.02E+11,4.9,4.9,0.56,-0.31,0.08,4701.46,15878.38965
25.11.2021 00:00:00.000 GMT+0200,1.11957,1.12296,1.11944,1.12065,50564161804,4.9,4.9,0.56,-0.31,0.08,4701.46,15917.98047
26.11.2021 00:00:00.000 GMT+0200,1.12064,1.13301,1.12057,1.13071,1.39E+11,4.9,4.9,0.56,-0.31,0.08,4594.62,15257.04004
27.11.2021 00:00:00.000 GMT+0200,1.13071,1.13071,1.13071,1.13071,0,4.9,4.9,0.56,-0.31,0.08,4594.62,15257.04004
28.11.2021 00:00:00.000 GMT+0200,1.13071,1.13071,1.13071,1.13071,0,4.9,4.9,0.56,-0.31,0.08,4594.62,15257.04004
29.11.2021 00:00:00.000 GMT+0200,1.13004,1.13134,1.12583,1.12888,1.01E+11,4.9,4.9,0.56,-0.31,0.08,4655.27,15280.86035
30.11.2021 00:00:00.000 GMT+0200,1.12887,1.13828,1.12349,1.13367,1.60E+11,4.9,4.9,0.56,-0.31,0.07,4567,15100.12988
01.12.2021 00:00:00.000 GMT+0200,1.13354,1.13596,1.13025,1.13188,1.18E+11,5,5.5,0.53,-0.38,0.08,4157.115,15472.66992
02.12.2021 00:00:00.000 GMT+0200,1.1318,1.13476,1.12953,1.13006,89596399841,5,5.5,0.53,-0.38,0.08,4255.965,15263.11035
03.12.2021 00:00:00.000 GMT+0200,1.13,1.13333,1.12665,1.13117,1.22E+11,5,5.5,0.53,-0.38,0.08,4240.885,15169.98047
04.12.2021 00:00:00.000 GMT+0200,1.13117,1.13117,1.13117,1.13117,0,5,5.5,0.53,-0.38,0.08,4127.99,15169.98047
05.12.2021 00:00:00.000 GMT+0200,1.13117,1.13117,1.13117,1.13117,0,5,5.5,0.53,-0.38,0.08,4063.04,15169.98047
06.12.2021 00:00:00.000 GMT+0200,1.13046,1.13129,1.12663,1.12832,76367125854,5,5.5,0.53,-0.38,0.08,4327.355,15380.79004
07.12.2021 00:00:00.000 GMT+0200,1.12812,1.12984,1.12275,1.12663,70296385864,5,5.5,0.53,-0.38,0.08,4535.69,15813.94043
08.12.2021 00:00:00.000 GMT+0200,1.12662,1.13547,1.12631,1.13413,84371193359,5,5.5,0.53,-0.38,0.08,4581.02,15687.08984
09.12.2021 00:00:00.000 GMT+0200,1.13411,1.13455,1.12783,1.12923,62539824890,5,5.5,0.53,-0.38,0.08,4564.14,15639.25977
10.12.2021 00:00:00.000 GMT+0200,1.12923,1.13239,1.12651,1.13146,74444659607,5,5.5,0.53,-0.38,0.08,4531.335,15623.30957
11.12.2021 00:00:00.000 GMT+0200,1.13146,1.13146,1.13146,1.13146,0,5,5.5,0.53,-0.38,0.08,4682.85,15623.30957
12.12.2021 00:00:00.000 GMT+0200,1.13146,1.13146,1.13146,1.13146,0,5,5.5,0.53,-0.38,0.08,4682.85,15623.30957
13.12.2021 00:00:00.000 GMT+0200,1.131,1.13192,1.126,1.12837,68114024414,5,5.5,0.53,-0.38,0.08,4668.97,15621.71973
14.12.2021 00:00:00.000 GMT+0200,1.12811,1.13238,1.12535,1.12579,83807375244,5,5.5,0.53,-0.38,0.08,4634.09,15453.55957
15.12.2021 00:00:00.000 GMT+0200,1.12579,1.12991,1.12215,1.1291,1.13E+11,5,5.5,0.53,-0.38,0.08,4709.85,15476.34961
16.12.2021 00:00:00.000 GMT+0200,1.12909,1.13603,1.12811,1.13292,81935055420,5,5.5,0.53,-0.38,0.08,4668.67,15636.40039
17.12.2021 00:00:00.000 GMT+0200,1.13293,1.13488,1.1235,1.1237,74337862305,5,5.5,0.53,-0.38,0.08,4620.64,15531.69043
18.12.2021 00:00:00.000 GMT+0200,1.1237,1.1237,1.1237,1.1237,0,5,5.5,0.53,-0.38,0.08,4620.64,15531.69043
19.12.2021 00:00:00.000 GMT+0200,1.1237,1.1237,1.1237,1.1237,0,5,5.5,0.53,-0.38,0.08,4620.64,15531.69043
20.12.2021 00:00:00.000 GMT+0200,1.12371,1.13037,1.12344,1.12756,69885279572,5,5.5,0.53,-0.38,0.08,4568.02,15239.66992
21.12.2021 00:00:00.000 GMT+0200,1.12745,1.13026,1.12607,1.12823,62032015198,5,5.5,0.53,-0.38,0.08,4649.23,15447.44043
22.12.2021 00:00:00.000 GMT+0200,1.12824,1.13423,1.12644,1.13258,58347378540,5,5.5,0.53,-0.38,0.08,4696.56,15593.46973
23.12.2021 00:00:00.000 GMT+0200,1.1325,1.13422,1.129,1.13262,65917719360,5,5.5,0.53,-0.38,0.08,4725.79,15756.30957
24.12.2021 00:00:00.000 GMT+0200,1.13265,1.13433,1.13031,1.13102,2.00E+11,5,5.5,0.53,-0.38,0.08,4725.79,15756.30957
25.12.2021 00:00:00.000 GMT+0200,1.13102,1.13102,1.13102,1.13102,0,5,5.5,0.53,-0.38,0.08,4725.79,15756.30957
26.12.2021 00:00:00.000 GMT+0200,1.13102,1.13102,1.13102,1.13102,0,5,5.5,0.53,-0.38,0.08,4725.79,15756.30957
27.12.2021 00:00:00.000 GMT+0200,1.13101,1.13344,1.13028,1.13258,40832866455,5,5.5,0.53,-0.38,0.08,4791.19,15835.25
28.12.2021 00:00:00.000 GMT+0200,1.13255,1.13331,1.12895,1.1308,39662179596,5,5.5,0.53,-0.38,0.08,4786.35,15963.7002
29.12.2021 00:00:00.000 GMT+0200,1.1308,1.13688,1.12737,1.13459,71259323700,5,5.5,0.53,-0.38,0.08,4793.06,15852.25
30.12.2021 00:00:00.000 GMT+0200,1.13449,1.13598,1.12984,1.13248,54239649689,5,5.5,0.53,-0.38,0.08,4778.73,15884.86035
31.12.2021 00:00:00.000 GMT+0200,1.13248,1.13863,1.13032,1.13667,50532739899,5,5.5,0.53,-0.38,0.07,4766.18,15884.86035
01.01.2022 00:00:00.000 GMT+0200,1.13667,1.13667,1.13667,1.13667,0,5.1,6,0.82,-0.12,0.07,4766.18,15884.86035
02.01.2022 00:00:00.000 GMT+0200,1.13667,1.13667,1.13667,1.13667,0,5.1,6,0.82,-0.12,0.07,4546.54,15884.86035
03.01.2022 00:00:00.000 GMT+0200,1.1369,1.13782,1.12797,1.12965,82645658936,5.1,6,0.82,-0.12,0.08,4551.41,16020.73047
04.01.2022 00:00:00.000 GMT+0200,1.12965,1.13224,1.12721,1.12861,1.04E+11,5.1,6,0.82,-0.12,0.08,4669.7,16152.61035
05.01.2022 00:00:00.000 GMT+0200,1.12856,1.13463,1.12769,1.13116,97535037048,5.1,6,0.82,-0.12,0.08,4623.22,16271.75
06.01.2022 00:00:00.000 GMT+0200,1.13117,1.13318,1.12845,1.12964,1.09E+11,5.1,6,0.82,-0.12,0.08,4398.64,16052.03027
07.01.2022 00:00:00.000 GMT+0200,1.12964,1.13647,1.12899,1.13593,84891125427,5.1,6,0.82,-0.12,0.08,4251.18,15947.74023
08.01.2022 00:00:00.000 GMT+0200,1.13593,1.13593,1.13593,1.13593,0,5.1,6,0.82,-0.12,0.08,4118.63,15947.74023
09.01.2022 00:00:00.000 GMT+0200,1.13593,1.13593,1.13593,1.13593,0,5.1,6,0.82,-0.12,0.08,3966.85,15947.74023
10.01.2022 00:00:00.000 GMT+0200,1.13515,1.13602,1.12847,1.13235,92145212830,5.1,6,0.82,-0.12,0.08,4318.57,15768.26953
11.01.2022 00:00:00.000 GMT+0200,1.13234,1.13752,1.1313,1.13659,67687700195,5.1,6,0.82,-0.12,0.08,4284.585,15941.80957
12.01.2022 00:00:00.000 GMT+0200,1.13659,1.14526,1.13547,1.14408,78904595398,5.1,6,0.82,-0.12,0.08,4401.46,16010.32031
13.01.2022 00:00:00.000 GMT+0200,1.14406,1.14817,1.14357,1.1454,71596884949,5.1,6,0.82,-0.12,0.08,4659.03,16031.58984
14.01.2022 00:00:00.000 GMT+0200,1.14535,1.14827,1.13984,1.1409,77216406677,5.1,6,0.82,-0.12,0.08,4662.85,15883.24023
15.01.2022 00:00:00.000 GMT+0200,1.1409,1.1409,1.1409,1.1409,0,5.1,6,0.82,-0.12,0.08,4662.85,15883.24023
16.01.2022 00:00:00.000 GMT+0200,1.1409,1.1409,1.1409,1.1409,0,5.1,6,0.82,-0.12,0.08,4662.85,15883.24023
17.01.2022 00:00:00.000 GMT+0200,1.14118,1.14344,1.13917,1.14047,50064494507,5.1,6,0.82,-0.12,0.08,4662.85,15933.71973
18.01.2022 00:00:00.000 GMT+0200,1.14047,1.14214,1.13146,1.13253,89075700775,5.1,6,0.82,-0.12,0.08,4577.11,15772.55957
19.01.2022 00:00:00.000 GMT+0200,1.13253,1.13571,1.13187,1.13418,71277002563,5.1,6,0.82,-0.12,0.08,4532.76,15809.71973
20.01.2022 00:00:00.000 GMT+0200,1.13414,1.13688,1.13031,1.13096,74257255676,5.1,6,0.82,-0.12,0.08,4482.73,15912.33008
21.01.2022 00:00:00.000 GMT+0200,1.13096,1.13596,1.13009,1.13418,73924069946,5.1,6,0.82,-0.12,0.08,4397.94,15603.87988
22.01.2022 00:00:00.000 GMT+0200,1.13418,1.13418,1.13418,1.13418,0,5.1,6,0.82,-0.12,0.08,4397.94,15603.87988
23.01.2022 00:00:00.000 GMT+0200,1.13418,1.13418,1.13418,1.13418,0,5.1,6,0.82,-0.12,0.08,4397.94,15603.87988
24.01.2022 00:00:00.000 GMT+0200,1.13396,1.1345,1.12904,1.1324,1.02E+11,5.1,6,0.82,-0.12,0.08,4410.13,15011.12988
25.01.2022 00:00:00.000 GMT+0200,1.1323,1.13289,1.12631,1.12997,83058725098,5.1,6,0.82,-0.12,0.08,4356.45,15123.87012
26.01.2022 00:00:00.000 GMT+0200,1.12995,1.13107,1.12354,1.12408,1.03E+11,5.1,6,0.82,-0.12,0.08,4349.93,15459.38965
27.01.2022 00:00:00.000 GMT+0200,1.12408,1.12432,1.11312,1.11424,1.08E+11,5.1,6,0.82,-0.12,0.08,4326.51,15524.26953
28.01.2022 00:00:00.000 GMT+0200,1.11432,1.11735,1.11213,1.1145,1.10E+11,5.1,6,0.82,-0.12,0.08,4431.85,15318.9502
29.01.2022 00:00:00.000 GMT+0200,1.1145,1.1145,1.1145,1.1145,0,5.1,6,0.82,-0.12,0.08,4431.85,15318.9502
30.01.2022 00:00:00.000 GMT+0200,1.1145,1.1145,1.1145,1.1145,0,5.1,6,0.82,-0.12,0.08,4431.85,15318.9502
31.01.2022 00:00:00.000 GMT+0200,1.11422,1.12478,1.1138,1.12329,98070939941,5.1,6,0.82,-0.12,0.08,4515.55,15471.2002
01.02.2022 00:00:00.000 GMT+0200,1.12319,1.12786,1.12209,1.12719,86289429993,5.9,6.4,1.13,0.15,0.08,4531.045,15619.38965
