Date,Price,Open,High,Low,Vol.,Change %,
02/23/2012,"1,363.46","1,357.53","1,364.24","1,352.28",,0.43%,"2,724.00"
02/24/2012,"1,365.74","1,363.46","1,368.92","1,363.46",,0.17%,"2,723.00"
02/27/2012,"1,367.59","1,365.20","1,371.94","1,354.92",,0.14%,"2,722.00"
02/28/2012,"1,372.18","1,367.56","1,373.09","1,365.97",,0.34%,"2,721.00"
02/29/2012,"1,365.68","1,372.20","1,378.04","1,363.81",,-0.47%,"2,720.00"
03/01/2012,"1,374.09","1,365.90","1,376.17","1,365.90",,0.62%,"2,719.00"
03/02/2012,"1,369.63","1,374.09","1,374.53","1,366.42",,-0.32%,"2,718.00"
03/05/2012,"1,364.33","1,369.59","1,369.59","1,359.13",,-0.39%,"2,717.00"
03/06/2012,"1,343.36","1,363.63","1,363.63","1,340.03",,-1.54%,"2,716.00"
03/07/2012,"1,352.63","1,343.39","1,354.85","1,343.39",,0.69%,"2,715.00"
03/08/2012,"1,365.91","1,352.65","1,368.72","1,352.65",,0.98%,"2,714.00"
03/09/2012,"1,370.87","1,365.97","1,374.76","1,365.97",,0.36%,"2,713.00"
03/12/2012,"1,371.09","1,370.78","1,373.04","1,366.69",,0.02%,"2,712.00"
03/13/2012,"1,395.95","1,371.92","1,396.13","1,371.92",,1.81%,"2,711.00"
03/14/2012,"1,394.28","1,395.95","1,399.42","1,389.97",,-0.12%,"2,710.00"
03/15/2012,"1,402.60","1,394.17","1,402.63","1,392.78",,0.60%,"2,709.00"
03/16/2012,"1,404.17","1,402.55","1,405.88","1,401.47",,0.11%,"2,708.00"
03/19/2012,"1,409.75","1,404.17","1,414.00","1,402.43",,0.40%,"2,707.00"
03/20/2012,"1,405.52","1,409.59","1,409.59","1,397.68",,-0.30%,"2,706.00"
03/21/2012,"1,402.89","1,405.52","1,407.75","1,400.64",,-0.19%,"2,705.00"
03/22/2012,"1,392.78","1,402.89","1,402.89","1,388.73",,-0.72%,"2,704.00"
03/23/2012,"1,397.11","1,392.78","1,399.18","1,386.87",,0.31%,"2,703.00"
03/26/2012,"1,416.51","1,397.11","1,416.58","1,397.11",,1.39%,"2,702.00"
03/27/2012,"1,412.52","1,416.55","1,419.15","1,411.95",,-0.28%,"2,701.00"
03/28/2012,"1,405.54","1,412.52","1,413.65","1,397.20",,-0.49%,"2,700.00"
03/29/2012,"1,403.28","1,405.39","1,405.39","1,391.56",,-0.16%,"2,699.00"
03/30/2012,"1,408.47","1,403.31","1,410.89","1,401.42",,0.37%,"2,698.00"
04/02/2012,"1,419.04","1,408.47","1,422.38","1,404.46",,0.75%,"2,697.00"
04/03/2012,"1,413.38","1,418.98","1,419.00","1,404.62",,-0.40%,"2,696.00"
04/04/2012,"1,398.96","1,413.09","1,413.09","1,394.09",,-1.02%,"2,695.00"
04/05/2012,"1,398.08","1,398.79","1,401.60","1,392.92",,-0.06%,"2,694.00"
04/09/2012,"1,382.20","1,397.45","1,397.45","1,378.24",,-1.14%,"2,693.00"
04/10/2012,"1,358.59","1,382.18","1,383.01","1,357.38",,-1.71%,"2,692.00"
04/11/2012,"1,368.71","1,358.98","1,374.71","1,358.98",,0.74%,"2,691.00"
04/12/2012,"1,387.57","1,368.77","1,388.13","1,368.77",,1.38%,"2,690.00"
04/13/2012,"1,370.26","1,387.61","1,387.61","1,369.85",,-1.25%,"2,689.00"
04/16/2012,"1,369.57","1,370.27","1,379.66","1,365.38",,-0.05%,"2,688.00"
04/17/2012,"1,390.78","1,369.57","1,392.76","1,369.57",,1.55%,"2,687.00"
04/18/2012,"1,385.14","1,390.78","1,390.78","1,383.29",,-0.41%,"2,686.00"
04/19/2012,"1,376.92","1,385.08","1,390.46","1,370.30",,-0.59%,"2,685.00"
04/20/2012,"1,378.53","1,376.96","1,387.40","1,376.96",,0.12%,"2,684.00"
04/23/2012,"1,366.94","1,378.53","1,378.53","1,358.79",,-0.84%,"2,683.00"
04/24/2012,"1,371.97","1,366.97","1,375.57","1,366.82",,0.37%,"2,682.00"
04/25/2012,"1,390.69","1,372.11","1,391.37","1,372.11",,1.36%,"2,681.00"
04/26/2012,"1,399.98","1,390.64","1,402.09","1,387.28",,0.67%,"2,680.00"
04/27/2012,"1,403.36","1,400.19","1,406.64","1,397.31",,0.24%,"2,679.00"
04/30/2012,"1,397.91","1,403.26","1,403.26","1,394.00",,-0.39%,"2,678.00"
05/01/2012,"1,405.82","1,397.86","1,415.32","1,395.73",,0.57%,"2,677.00"
05/02/2012,"1,402.31","1,405.50","1,405.50","1,393.92",,-0.25%,"2,676.00"
05/03/2012,"1,391.57","1,402.32","1,403.07","1,388.71",,-0.77%,"2,675.00"
05/04/2012,"1,369.10","1,391.51","1,391.51","1,367.96",,-1.61%,"2,674.00"
05/07/2012,"1,369.58","1,368.79","1,373.91","1,363.94",,0.04%,"2,673.00"
05/08/2012,"1,363.72","1,369.16","1,369.16","1,347.75",,-0.43%,"2,672.00"
05/09/2012,"1,354.58","1,363.20","1,363.73","1,343.13",,-0.67%,"2,671.00"
05/10/2012,"1,357.99","1,354.58","1,365.88","1,354.58",,0.25%,"2,670.00"
05/11/2012,"1,353.39","1,358.11","1,365.66","1,348.89",,-0.34%,"2,669.00"
05/14/2012,"1,338.35","1,351.93","1,351.93","1,336.61",,-1.11%,"2,668.00"
05/15/2012,"1,330.66","1,338.36","1,344.94","1,328.41",,-0.57%,"2,667.00"
05/16/2012,"1,324.80","1,330.78","1,341.78","1,324.79",,-0.44%,"2,666.00"
05/17/2012,"1,304.86","1,324.82","1,326.36","1,304.86",,-1.51%,"2,665.00"
05/18/2012,"1,295.22","1,305.05","1,312.24","1,291.98",,-0.74%,"2,664.00"
05/21/2012,"1,315.99","1,295.73","1,316.39","1,295.73",,1.60%,"2,663.00"
05/22/2012,"1,316.63","1,316.09","1,328.49","1,310.04",,0.05%,"2,662.00"
05/23/2012,"1,318.86","1,316.02","1,320.71","1,296.53",,0.17%,"2,661.00"
05/24/2012,"1,320.68","1,318.72","1,324.14","1,310.50",,0.14%,"2,660.00"
05/25/2012,"1,317.82","1,320.81","1,324.20","1,314.23",,-0.22%,"2,659.00"
05/29/2012,"1,332.42","1,318.90","1,334.93","1,318.90",,1.11%,"2,658.00"
05/30/2012,"1,313.32","1,331.25","1,331.25","1,310.76",,-1.43%,"2,657.00"
05/31/2012,"1,310.33","1,313.09","1,319.74","1,298.90",,-0.23%,"2,656.00"
06/01/2012,"1,278.04","1,309.87","1,309.87","1,277.25",,-2.46%,"2,655.00"
06/04/2012,"1,278.18","1,278.29","1,282.55","1,266.74",,0.01%,"2,654.00"
06/05/2012,"1,285.50","1,277.82","1,287.62","1,274.16",,0.57%,"2,653.00"
06/06/2012,"1,315.13","1,285.61","1,315.13","1,285.61",,2.30%,"2,652.00"
06/07/2012,"1,314.99","1,316.15","1,329.05","1,312.68",,-0.01%,"2,651.00"
06/08/2012,"1,325.66","1,314.99","1,325.81","1,307.77",,0.81%,"2,650.00"
06/11/2012,"1,308.93","1,325.72","1,335.52","1,307.73",,-1.26%,"2,649.00"
06/12/2012,"1,324.18","1,309.40","1,324.31","1,306.62",,1.17%,"2,648.00"
06/13/2012,"1,314.88","1,324.02","1,327.28","1,310.51",,-0.70%,"2,647.00"
06/14/2012,"1,329.10","1,314.88","1,333.68","1,314.14",,1.08%,"2,646.00"
06/15/2012,"1,342.84","1,329.19","1,343.32","1,329.19",,1.03%,"2,645.00"
06/18/2012,"1,344.78","1,342.42","1,348.22","1,334.46",,0.14%,"2,644.00"
06/19/2012,"1,357.98","1,344.83","1,363.46","1,344.83",,0.98%,"2,643.00"
06/20/2012,"1,355.69","1,358.04","1,361.57","1,346.45",,-0.17%,"2,642.00"
06/21/2012,"1,325.51","1,355.43","1,358.27","1,324.41",,-2.23%,"2,641.00"
06/22/2012,"1,335.02","1,325.92","1,337.82","1,325.92",,0.72%,"2,640.00"
06/25/2012,"1,313.72","1,334.90","1,334.90","1,309.27",,-1.60%,"2,639.00"
06/26/2012,"1,319.99","1,314.09","1,324.24","1,310.30",,0.48%,"2,638.00"
06/27/2012,"1,331.85","1,320.71","1,334.40","1,320.71",,0.90%,"2,637.00"
06/28/2012,"1,329.04","1,331.52","1,331.52","1,313.29",,-0.21%,"2,636.00"
06/29/2012,"1,362.16","1,330.12","1,362.17","1,330.12",,2.49%,"2,635.00"
07/02/2012,"1,365.51","1,362.33","1,366.35","1,355.70",,0.25%,"2,634.00"
07/03/2012,"1,374.02","1,365.75","1,374.81","1,363.53",,0.62%,"2,633.00"
07/05/2012,"1,367.58","1,373.72","1,373.85","1,363.02",,-0.47%,"2,632.00"
07/06/2012,"1,354.68","1,367.09","1,367.09","1,348.03",,-0.94%,"2,631.00"
07/09/2012,"1,352.46","1,354.66","1,354.87","1,346.65",,-0.16%,"2,630.00"
07/10/2012,"1,341.47","1,352.96","1,361.54","1,336.27",,-0.81%,"2,629.00"
07/11/2012,"1,341.45","1,341.40","1,345.00","1,333.25",,0.00%,"2,628.00"
07/12/2012,"1,334.76","1,341.29","1,341.29","1,325.41",,-0.50%,"2,627.00"
07/13/2012,"1,356.78","1,334.81","1,357.70","1,334.81",,1.65%,"2,626.00"
07/16/2012,"1,353.64","1,356.50","1,357.26","1,348.51",,-0.23%,"2,625.00"
07/17/2012,"1,363.67","1,353.68","1,365.36","1,345.07",,0.74%,"2,624.00"
07/18/2012,"1,372.78","1,363.58","1,375.26","1,358.96",,0.67%,"2,623.00"
07/19/2012,"1,376.51","1,373.01","1,380.39","1,371.21",,0.27%,"2,622.00"
07/20/2012,"1,362.66","1,376.51","1,376.51","1,362.19",,-1.01%,"2,621.00"
07/23/2012,"1,350.52","1,362.34","1,362.34","1,337.56",,-0.89%,"2,620.00"
07/24/2012,"1,338.31","1,350.52","1,351.53","1,329.24",,-0.90%,"2,619.00"
07/25/2012,"1,337.89","1,338.35","1,343.98","1,331.50",,-0.03%,"2,618.00"
07/26/2012,"1,360.02","1,338.17","1,363.13","1,338.17",,1.65%,"2,617.00"
07/27/2012,"1,385.97","1,360.05","1,389.19","1,360.05",,1.91%,"2,616.00"
07/30/2012,"1,385.30","1,385.94","1,391.74","1,381.37",,-0.05%,"2,615.00"
07/31/2012,"1,379.32","1,385.27","1,387.16","1,379.17",,-0.43%,"2,614.00"
08/01/2012,"1,375.14","1,379.32","1,385.03","1,373.35",,-0.30%,"2,613.00"
08/02/2012,"1,365.00","1,375.13","1,375.13","1,354.65",,-0.74%,"2,612.00"
08/03/2012,"1,390.99","1,365.45","1,394.16","1,365.45",,1.90%,"2,611.00"
08/06/2012,"1,394.23","1,391.04","1,399.63","1,391.04",,0.23%,"2,610.00"
08/07/2012,"1,401.35","1,394.46","1,407.14","1,394.46",,0.51%,"2,609.00"
08/08/2012,"1,402.22","1,401.23","1,404.14","1,396.13",,0.06%,"2,608.00"
08/09/2012,"1,402.80","1,402.26","1,405.95","1,398.80",,0.04%,"2,607.00"
08/10/2012,"1,405.87","1,402.58","1,405.98","1,395.62",,0.22%,"2,606.00"
08/13/2012,"1,404.11","1,405.87","1,405.87","1,397.32",,-0.13%,"2,605.00"
08/14/2012,"1,403.93","1,404.36","1,410.03","1,400.60",,-0.01%,"2,604.00"
08/15/2012,"1,405.53","1,403.89","1,407.73","1,401.83",,0.11%,"2,603.00"
08/16/2012,"1,415.51","1,406.61","1,417.44","1,404.15",,0.71%,"2,602.00"
08/17/2012,"1,418.16","1,415.84","1,418.71","1,414.67",,0.19%,"2,601.00"
08/20/2012,"1,418.13","1,417.85","1,418.13","1,412.12",,0.00%,"2,600.00"
08/21/2012,"1,413.17","1,418.13","1,426.68","1,410.86",,-0.35%,"2,599.00"
08/22/2012,"1,413.49","1,413.09","1,416.12","1,406.78",,0.02%,"2,598.00"
08/23/2012,"1,402.08","1,413.49","1,413.49","1,400.50",,-0.81%,"2,597.00"
08/24/2012,"1,411.13","1,401.99","1,413.46","1,398.04",,0.65%,"2,596.00"
08/27/2012,"1,410.44","1,411.13","1,416.17","1,409.11",,-0.05%,"2,595.00"
08/28/2012,"1,409.30","1,410.44","1,413.63","1,405.59",,-0.08%,"2,594.00"
08/29/2012,"1,410.49","1,409.32","1,413.95","1,406.57",,0.08%,"2,593.00"
08/30/2012,"1,399.48","1,410.08","1,410.08","1,397.01",,-0.78%,"2,592.00"
08/31/2012,"1,406.58","1,400.07","1,413.09","1,398.96",,0.51%,"2,591.00"
09/04/2012,"1,404.94","1,406.54","1,409.31","1,396.56",,-0.12%,"2,590.00"
09/05/2012,"1,403.44","1,404.94","1,408.81","1,401.25",,-0.11%,"2,589.00"
09/06/2012,"1,432.12","1,403.44","1,432.12","1,403.44",,2.04%,"2,588.00"
09/07/2012,"1,437.92","1,432.12","1,437.92","1,431.45",,0.40%,"2,587.00"
09/10/2012,"1,429.08","1,437.92","1,438.74","1,428.98",,-0.61%,"2,586.00"
09/11/2012,"1,433.56","1,429.13","1,437.76","1,429.13",,0.31%,"2,585.00"
09/12/2012,"1,436.56","1,433.56","1,439.15","1,432.99",,0.21%,"2,584.00"
09/13/2012,"1,459.99","1,436.56","1,463.76","1,435.34",,1.63%,"2,583.00"
09/14/2012,"1,465.77","1,460.07","1,474.51","1,460.07",,0.40%,"2,582.00"
09/17/2012,"1,461.19","1,465.42","1,465.63","1,457.55",,-0.31%,"2,581.00"
09/18/2012,"1,459.32","1,461.19","1,461.47","1,456.13",,-0.13%,"2,580.00"
09/19/2012,"1,461.05","1,459.50","1,465.15","1,457.88",,0.12%,"2,579.00"
09/20/2012,"1,460.26","1,461.05","1,461.23","1,449.98",,-0.05%,"2,578.00"
09/21/2012,"1,460.15","1,460.34","1,467.07","1,459.51",,-0.01%,"2,577.00"
09/24/2012,"1,456.89","1,459.76","1,460.72","1,452.06",,-0.22%,"2,576.00"
09/25/2012,"1,441.59","1,456.94","1,463.24","1,441.59",,-1.05%,"2,575.00"
09/26/2012,"1,433.32","1,441.60","1,441.60","1,430.53",,-0.57%,"2,574.00"
09/27/2012,"1,447.15","1,433.36","1,450.20","1,433.36",,0.96%,"2,573.00"
09/28/2012,"1,440.67","1,447.13","1,447.13","1,435.60",,-0.45%,"2,572.00"
10/01/2012,"1,444.49","1,440.90","1,457.14","1,440.90",,0.27%,"2,571.00"
10/02/2012,"1,445.75","1,444.99","1,451.52","1,439.01",,0.09%,"2,570.00"
10/03/2012,"1,450.99","1,446.05","1,454.30","1,441.99",,0.36%,"2,569.00"
10/04/2012,"1,461.40","1,451.08","1,463.14","1,451.08",,0.72%,"2,568.00"
10/05/2012,"1,460.93","1,461.40","1,470.96","1,456.89",,-0.03%,"2,567.00"
10/08/2012,"1,455.88","1,460.93","1,460.93","1,453.10",,-0.35%,"2,566.00"
10/09/2012,"1,441.48","1,455.90","1,455.90","1,441.18",,-0.99%,"2,565.00"
10/10/2012,"1,432.56","1,441.48","1,442.52","1,430.64",,-0.62%,"2,564.00"
10/11/2012,"1,432.84","1,432.82","1,443.90","1,432.82",,0.02%,"2,563.00"
10/12/2012,"1,428.59","1,432.84","1,438.43","1,425.53",,-0.30%,"2,562.00"
10/15/2012,"1,440.13","1,428.75","1,441.31","1,427.24",,0.81%,"2,561.00"
10/16/2012,"1,454.92","1,440.31","1,455.51","1,440.31",,1.03%,"2,560.00"
10/17/2012,"1,460.91","1,454.22","1,462.20","1,453.35",,0.41%,"2,559.00"
10/18/2012,"1,457.34","1,460.94","1,464.02","1,452.63",,-0.24%,"2,558.00"
10/19/2012,"1,433.19","1,457.34","1,457.34","1,429.85",,-1.66%,"2,557.00"
10/22/2012,"1,433.82","1,433.21","1,435.46","1,422.06",,0.04%,"2,556.00"
10/23/2012,"1,413.11","1,433.74","1,433.74","1,407.56",,-1.44%,"2,555.00"
10/24/2012,"1,408.75","1,413.20","1,420.04","1,407.10",,-0.31%,"2,554.00"
10/25/2012,"1,412.97","1,409.74","1,421.12","1,405.14",,0.30%,"2,553.00"
10/26/2012,"1,411.94","1,412.97","1,417.09","1,403.28",,-0.07%,"2,552.00"
10/31/2012,"1,412.16","1,410.99","1,418.76","1,405.95",,0.02%,"2,551.00"
11/01/2012,"1,427.59","1,412.20","1,428.35","1,412.20",,1.09%,"2,550.00"
11/02/2012,"1,414.20","1,427.59","1,434.27","1,412.91",,-0.94%,"2,549.00"
11/05/2012,"1,417.26","1,414.02","1,419.90","1,408.13",,0.22%,"2,548.00"
11/06/2012,"1,428.39","1,417.26","1,433.38","1,417.26",,0.79%,"2,547.00"
11/07/2012,"1,394.53","1,428.27","1,428.27","1,388.14",,-2.37%,"2,546.00"
11/08/2012,"1,377.51","1,394.53","1,401.23","1,377.51",,-1.22%,"2,545.00"
11/09/2012,"1,379.85","1,377.55","1,391.39","1,373.03",,0.17%,"2,544.00"
11/12/2012,"1,380.03","1,379.86","1,384.87","1,377.19",,0.01%,"2,543.00"
11/13/2012,"1,374.53","1,380.03","1,388.81","1,371.39",,-0.40%,"2,542.00"
11/14/2012,"1,355.49","1,374.64","1,380.13","1,352.50",,-1.39%,"2,541.00"
11/15/2012,"1,353.33","1,355.41","1,360.62","1,348.05",,-0.16%,"2,540.00"
11/16/2012,"1,359.88","1,353.36","1,362.03","1,343.35",,0.48%,"2,539.00"
11/19/2012,"1,386.89","1,359.88","1,386.89","1,359.88",,1.99%,"2,538.00"
11/20/2012,"1,387.81","1,386.82","1,389.77","1,377.04",,0.07%,"2,537.00"
11/21/2012,"1,391.03","1,387.79","1,391.25","1,386.39",,0.23%,"2,536.00"
11/23/2012,"1,409.15","1,391.03","1,409.16","1,391.03",,1.30%,"2,535.00"
11/26/2012,"1,406.29","1,409.15","1,409.15","1,397.68",,-0.20%,"2,534.00"
11/27/2012,"1,398.94","1,406.29","1,409.01","1,398.03",,-0.52%,"2,533.00"
11/28/2012,"1,409.93","1,398.77","1,410.31","1,385.43",,0.79%,"2,532.00"
11/29/2012,"1,415.95","1,409.96","1,419.70","1,409.04",,0.43%,"2,531.00"
11/30/2012,"1,416.18","1,415.95","1,418.86","1,411.63",,0.02%,"2,530.00"
12/03/2012,"1,409.46","1,416.34","1,423.73","1,408.46",,-0.47%,"2,529.00"
12/04/2012,"1,407.05","1,409.46","1,413.14","1,403.65",,-0.17%,"2,528.00"
12/05/2012,"1,409.28","1,407.05","1,415.56","1,398.23",,0.16%,"2,527.00"
12/06/2012,"1,413.94","1,409.43","1,413.95","1,405.93",,0.33%,"2,526.00"
12/07/2012,"1,418.07","1,413.95","1,420.34","1,410.90",,0.29%,"2,525.00"
12/10/2012,"1,418.55","1,418.07","1,421.64","1,415.64",,0.03%,"2,524.00"
12/11/2012,"1,427.84","1,418.55","1,434.27","1,418.55",,0.65%,"2,523.00"
12/12/2012,"1,428.48","1,427.84","1,438.59","1,426.76",,0.04%,"2,522.00"
12/13/2012,"1,419.45","1,428.48","1,431.36","1,416.00",,-0.63%,"2,521.00"
12/14/2012,"1,413.58","1,419.45","1,419.45","1,411.88",,-0.41%,"2,520.00"
12/17/2012,"1,430.36","1,413.54","1,430.67","1,413.54",,1.19%,"2,519.00"
12/18/2012,"1,446.79","1,430.47","1,448.00","1,430.47",,1.15%,"2,518.00"
12/19/2012,"1,435.81","1,446.79","1,447.75","1,435.80",,-0.76%,"2,517.00"
12/20/2012,"1,443.69","1,435.81","1,443.70","1,432.82",,0.55%,"2,516.00"
12/21/2012,"1,430.15","1,443.67","1,443.67","1,422.58",,-0.94%,"2,515.00"
12/24/2012,"1,426.66","1,430.15","1,430.15","1,424.66",,-0.24%,"2,514.00"
12/26/2012,"1,419.83","1,426.66","1,429.42","1,416.43",,-0.48%,"2,513.00"
12/27/2012,"1,418.10","1,419.83","1,422.80","1,401.80",,-0.12%,"2,512.00"
12/28/2012,"1,402.43","1,418.10","1,418.10","1,401.58",,-1.10%,"2,511.00"
12/31/2012,"1,426.19","1,402.43","1,426.74","1,398.11",,1.69%,"2,510.00"
01/02/2013,"1,462.42","1,426.19","1,462.43","1,426.19",,2.54%,"2,509.00"
01/03/2013,"1,459.37","1,462.42","1,465.47","1,455.53",,-0.21%,"2,508.00"
01/04/2013,"1,466.47","1,459.37","1,467.94","1,458.99",,0.49%,"2,507.00"
01/07/2013,"1,461.89","1,466.47","1,466.47","1,456.62",,-0.31%,"2,506.00"
01/08/2013,"1,457.15","1,461.89","1,461.89","1,451.64",,-0.32%,"2,505.00"
01/09/2013,"1,461.02","1,457.15","1,464.73","1,457.15",,0.27%,"2,504.00"
01/10/2013,"1,472.12","1,464.64","1,472.30","1,461.02",,0.76%,"2,503.00"
01/11/2013,"1,472.05","1,472.12","1,472.75","1,467.58",,0.00%,"2,502.00"
01/14/2013,"1,470.68","1,472.05","1,472.05","1,465.69",,-0.09%,"2,501.00"
01/15/2013,"1,472.34","1,470.67","1,473.31","1,463.76",,0.11%,"2,500.00"
01/16/2013,"1,472.63","1,472.33","1,473.96","1,467.60",,0.02%,"2,499.00"
01/17/2013,"1,480.94","1,472.63","1,485.16","1,472.63",,0.56%,"2,498.00"
01/18/2013,"1,485.98","1,480.95","1,485.98","1,475.81",,0.34%,"2,497.00"
01/22/2013,"1,492.56","1,485.98","1,492.56","1,481.16",,0.44%,"2,496.00"
01/23/2013,"1,494.81","1,492.56","1,496.13","1,489.90",,0.15%,"2,495.00"
01/24/2013,"1,494.82","1,494.81","1,502.27","1,489.46",,0.00%,"2,494.00"
01/25/2013,"1,502.96","1,494.82","1,503.26","1,494.82",,0.54%,"2,493.00"
01/28/2013,"1,500.18","1,502.96","1,503.23","1,496.33",,-0.18%,"2,492.00"
01/29/2013,"1,507.84","1,500.18","1,509.35","1,498.09",,0.51%,"2,491.00"
01/30/2013,"1,501.96","1,507.84","1,509.94","1,500.11",,-0.39%,"2,490.00"
01/31/2013,"1,498.11","1,501.96","1,504.19","1,496.76",,-0.26%,"2,489.00"
02/01/2013,"1,513.17","1,498.11","1,514.41","1,498.11",,1.01%,"2,488.00"
02/04/2013,"1,495.71","1,513.17","1,513.17","1,495.02",,-1.15%,"2,487.00"
02/05/2013,"1,511.29","1,495.71","1,514.96","1,495.71",,1.04%,"2,486.00"
02/06/2013,"1,512.12","1,511.29","1,512.53","1,504.71",,0.05%,"2,485.00"
02/07/2013,"1,509.39","1,512.12","1,512.90","1,498.49",,-0.18%,"2,484.00"
02/08/2013,"1,517.93","1,509.39","1,518.31","1,509.39",,0.57%,"2,483.00"
02/11/2013,"1,517.01","1,517.93","1,518.31","1,513.61",,-0.06%,"2,482.00"
02/12/2013,"1,519.43","1,517.01","1,522.29","1,515.61",,0.16%,"2,481.00"
02/13/2013,"1,520.33","1,519.43","1,524.69","1,515.93",,0.06%,"2,480.00"
02/14/2013,"1,521.38","1,520.33","1,523.14","1,514.02",,0.07%,"2,479.00"
02/15/2013,"1,519.79","1,521.38","1,524.24","1,514.14",,-0.10%,"2,478.00"
02/19/2013,"1,530.94","1,519.79","1,530.94","1,519.79",,0.73%,"2,477.00"
02/20/2013,"1,511.95","1,530.94","1,530.94","1,511.41",,-1.24%,"2,476.00"
02/21/2013,"1,502.42","1,511.95","1,511.95","1,497.29",,-0.63%,"2,475.00"
02/22/2013,"1,515.60","1,502.42","1,515.64","1,502.42",,0.88%,"2,474.00"
02/25/2013,"1,487.85","1,515.60","1,525.84","1,487.85",,-1.83%,"2,473.00"
02/26/2013,"1,496.94","1,487.85","1,498.99","1,485.01",,0.61%,"2,472.00"
02/27/2013,"1,515.99","1,496.94","1,520.08","1,494.88",,1.27%,"2,471.00"
02/28/2013,"1,514.68","1,515.99","1,525.34","1,514.46",,-0.09%,"2,470.00"
03/01/2013,"1,518.20","1,514.68","1,519.99","1,501.48",,0.23%,"2,469.00"
03/04/2013,"1,525.20","1,518.20","1,525.27","1,512.29",,0.46%,"2,468.00"
03/05/2013,"1,539.79","1,525.20","1,543.47","1,525.20",,0.96%,"2,467.00"
03/06/2013,"1,541.46","1,539.79","1,545.25","1,538.11",,0.11%,"2,466.00"
03/07/2013,"1,544.26","1,541.46","1,545.78","1,541.46",,0.18%,"2,465.00"
03/08/2013,"1,551.18","1,544.26","1,552.48","1,542.94",,0.45%,"2,464.00"
03/11/2013,"1,556.22","1,551.15","1,556.27","1,547.36",,0.32%,"2,463.00"
03/12/2013,"1,552.48","1,556.22","1,556.77","1,548.24",,-0.24%,"2,462.00"
03/13/2013,"1,554.52","1,552.48","1,556.39","1,548.25",,0.13%,"2,461.00"
03/14/2013,"1,563.23","1,554.52","1,563.32","1,554.52",,0.56%,"2,460.00"
03/15/2013,"1,560.70","1,563.21","1,563.62","1,555.74",,-0.16%,"2,459.00"
03/18/2013,"1,552.10","1,560.70","1,560.70","1,545.13",,-0.55%,"2,458.00"
03/19/2013,"1,548.34","1,552.10","1,557.25","1,538.57",,-0.24%,"2,457.00"
03/20/2013,"1,558.71","1,548.34","1,561.56","1,548.34",,0.67%,"2,456.00"
03/21/2013,"1,545.80","1,558.71","1,558.71","1,543.55",,-0.83%,"2,455.00"
03/22/2013,"1,556.89","1,545.90","1,557.74","1,545.90",,0.72%,"2,454.00"
03/25/2013,"1,551.69","1,556.89","1,564.91","1,546.22",,-0.33%,"2,453.00"
03/26/2013,"1,563.77","1,551.69","1,563.95","1,551.69",,0.78%,"2,452.00"
03/27/2013,"1,562.85","1,563.75","1,564.07","1,551.90",,-0.06%,"2,451.00"
03/28/2013,"1,569.19","1,562.86","1,570.28","1,561.08",,0.41%,"2,450.00"
04/01/2013,"1,562.17","1,569.18","1,570.57","1,558.47",,-0.45%,"2,449.00"
04/02/2013,"1,570.25","1,562.17","1,573.66","1,562.17",,0.52%,"2,448.00"
04/03/2013,"1,553.69","1,570.25","1,571.47","1,549.80",,-1.05%,"2,447.00"
04/04/2013,"1,559.98","1,553.69","1,562.60","1,552.52",,0.40%,"2,446.00"
04/05/2013,"1,553.28","1,559.98","1,559.98","1,539.50",,-0.43%,"2,445.00"
04/08/2013,"1,563.07","1,553.26","1,563.07","1,548.63",,0.63%,"2,444.00"
04/09/2013,"1,568.61","1,563.11","1,573.89","1,560.92",,0.35%,"2,443.00"
04/10/2013,"1,587.73","1,568.61","1,589.07","1,568.61",,1.22%,"2,442.00"
04/11/2013,"1,593.37","1,587.73","1,597.35","1,586.17",,0.36%,"2,441.00"
04/12/2013,"1,588.85","1,593.30","1,593.30","1,579.97",,-0.28%,"2,440.00"
04/15/2013,"1,552.36","1,588.84","1,588.84","1,552.28",,-2.30%,"2,439.00"
04/16/2013,"1,574.57","1,552.36","1,575.35","1,552.36",,1.43%,"2,438.00"
04/17/2013,"1,552.01","1,574.57","1,574.57","1,543.69",,-1.43%,"2,437.00"
04/18/2013,"1,541.61","1,552.03","1,554.38","1,536.03",,-0.67%,"2,436.00"
04/19/2013,"1,555.25","1,541.61","1,555.89","1,539.40",,0.88%,"2,435.00"
04/22/2013,"1,562.50","1,555.25","1,565.55","1,548.19",,0.47%,"2,434.00"
04/23/2013,"1,578.78","1,562.50","1,579.58","1,562.50",,1.04%,"2,433.00"
04/24/2013,"1,578.79","1,578.78","1,583.00","1,575.80",,0.00%,"2,432.00"
04/25/2013,"1,585.16","1,578.93","1,592.64","1,578.93",,0.40%,"2,431.00"
04/26/2013,"1,582.24","1,585.16","1,585.78","1,577.56",,-0.18%,"2,430.00"
04/29/2013,"1,593.61","1,582.34","1,596.65","1,582.34",,0.72%,"2,429.00"
04/30/2013,"1,597.57","1,593.58","1,597.57","1,586.50",,0.25%,"2,428.00"
05/01/2013,"1,582.70","1,597.55","1,597.55","1,581.28",,-0.93%,"2,427.00"
05/02/2013,"1,597.59","1,582.77","1,598.60","1,582.77",,0.94%,"2,426.00"
05/03/2013,"1,614.42","1,597.60","1,618.46","1,597.60",,1.05%,"2,425.00"
